;fecha;total_uci;Localizacion;Provincia
1459;2020-04-10;88,0;Murcia, Spain;Murcia
1460;2020-04-11;88,0;Murcia, Spain;Murcia
1461;2020-04-12;91,0;Murcia, Spain;Murcia
1462;2020-04-13;94,0;Murcia, Spain;Murcia
1463;2020-04-14;96,0;Murcia, Spain;Murcia
1464;2020-04-15;97,0;Murcia, Spain;Murcia
1465;2020-04-16;97,0;Murcia, Spain;Murcia
1466;2020-04-17;99,0;Murcia, Spain;Murcia
1467;2020-04-18;102,0;Murcia, Spain;Murcia
1468;2020-04-19;102,0;Murcia, Spain;Murcia
1469;2020-04-20;103,0;Murcia, Spain;Murcia
1470;2020-04-21;104,0;Murcia, Spain;Murcia
1471;2020-04-22;104,0;Murcia, Spain;Murcia
1472;2020-04-23;104,0;Murcia, Spain;Murcia
1473;2020-04-24;105,0;Murcia, Spain;Murcia
1474;2020-04-25;105,0;Murcia, Spain;Murcia
1475;2020-04-26;106,0;Murcia, Spain;Murcia
1476;2020-04-27;106,0;Murcia, Spain;Murcia
1477;2020-04-28;106,0;Murcia, Spain;Murcia
1478;2020-04-29;106,0;Murcia, Spain;Murcia
1479;2020-04-30;108,0;Murcia, Spain;Murcia
1480;2020-05-01;109,0;Murcia, Spain;Murcia
1481;2020-05-02;110,0;Murcia, Spain;Murcia
1482;2020-05-03;110,0;Murcia, Spain;Murcia
1483;2020-05-04;110,0;Murcia, Spain;Murcia
1484;2020-05-05;111,0;Murcia, Spain;Murcia
1485;2020-05-06;111,0;Murcia, Spain;Murcia
1486;2020-05-07;111,0;Murcia, Spain;Murcia
1487;2020-05-08;112,0;Murcia, Spain;Murcia
1488;2020-05-09;112,0;Murcia, Spain;Murcia
1489;2020-05-10;112,0;Murcia, Spain;Murcia
1490;2020-05-11;112,0;Murcia, Spain;Murcia
1491;2020-05-12;112,0;Murcia, Spain;Murcia
1492;2020-05-13;112,0;Murcia, Spain;Murcia
1493;2020-05-14;112,0;Murcia, Spain;Murcia
1494;2020-05-15;112,0;Murcia, Spain;Murcia
1495;2020-05-16;112,0;Murcia, Spain;Murcia
1496;2020-05-17;112,0;Murcia, Spain;Murcia
1497;2020-05-18;112,0;Murcia, Spain;Murcia
1498;2020-05-19;112,0;Murcia, Spain;Murcia
1499;2020-05-20;112,0;Murcia, Spain;Murcia
1500;2020-05-21;112,0;Murcia, Spain;Murcia
1501;2020-05-22;112,0;Murcia, Spain;Murcia
1502;2020-05-23;112,0;Murcia, Spain;Murcia
1503;2020-05-24;112,0;Murcia, Spain;Murcia
1504;2020-02-21;;Navarra, Spain;Navarra
1505;2020-02-22;;Navarra, Spain;Navarra
1506;2020-02-23;;Navarra, Spain;Navarra
1507;2020-02-24;;Navarra, Spain;Navarra
1508;2020-02-25;;Navarra, Spain;Navarra
1509;2020-02-26;;Navarra, Spain;Navarra
1510;2020-02-27;;Navarra, Spain;Navarra
1511;2020-02-28;;Navarra, Spain;Navarra
1512;2020-02-29;;Navarra, Spain;Navarra
1513;2020-03-01;;Navarra, Spain;Navarra
1514;2020-03-02;;Navarra, Spain;Navarra
1515;2020-03-03;;Navarra, Spain;Navarra
1516;2020-03-04;;Navarra, Spain;Navarra
1517;2020-03-05;;Navarra, Spain;Navarra
1518;2020-03-06;;Navarra, Spain;Navarra
1519;2020-03-07;;Navarra, Spain;Navarra
1520;2020-03-08;;Navarra, Spain;Navarra
1521;2020-03-09;1,0;Navarra, Spain;Navarra
1522;2020-03-10;2,0;Navarra, Spain;Navarra
1523;2020-03-11;3,0;Navarra, Spain;Navarra
1524;2020-03-12;3,0;Navarra, Spain;Navarra
1525;2020-03-13;4,0;Navarra, Spain;Navarra
1526;2020-03-14;4,0;Navarra, Spain;Navarra
1527;2020-03-15;4,0;Navarra, Spain;Navarra
1528;2020-03-16;5,0;Navarra, Spain;Navarra
1529;2020-03-17;10,0;Navarra, Spain;Navarra
1530;2020-03-18;10,0;Navarra, Spain;Navarra
1531;2020-03-19;11,0;Navarra, Spain;Navarra
1532;2020-03-20;19,0;Navarra, Spain;Navarra
1533;2020-03-21;25,0;Navarra, Spain;Navarra
1534;2020-03-22;30,0;Navarra, Spain;Navarra
1535;2020-03-23;40,0;Navarra, Spain;Navarra
1536;2020-03-24;45,0;Navarra, Spain;Navarra
1537;2020-03-25;51,0;Navarra, Spain;Navarra
1538;2020-03-26;54,0;Navarra, Spain;Navarra
1539;2020-03-27;75,0;Navarra, Spain;Navarra
1540;2020-03-28;84,0;Navarra, Spain;Navarra
1541;2020-03-29;90,0;Navarra, Spain;Navarra
1542;2020-03-30;96,0;Navarra, Spain;Navarra
1543;2020-03-31;99,0;Navarra, Spain;Navarra
1544;2020-04-01;104,0;Navarra, Spain;Navarra
1545;2020-04-02;108,0;Navarra, Spain;Navarra
1546;2020-04-03;119,0;Navarra, Spain;Navarra
1547;2020-04-04;120,0;Navarra, Spain;Navarra
1548;2020-04-05;123,0;Navarra, Spain;Navarra
1549;2020-04-06;124,0;Navarra, Spain;Navarra
1550;2020-04-07;124,0;Navarra, Spain;Navarra
1551;2020-04-08;124,0;Navarra, Spain;Navarra
1552;2020-04-09;124,0;Navarra, Spain;Navarra
1553;2020-04-10;124,0;Navarra, Spain;Navarra
1554;2020-04-11;124,0;Navarra, Spain;Navarra
1555;2020-04-12;124,0;Navarra, Spain;Navarra
1556;2020-04-13;124,0;Navarra, Spain;Navarra
1557;2020-04-14;124,0;Navarra, Spain;Navarra
1558;2020-04-15;124,0;Navarra, Spain;Navarra
1559;2020-04-16;124,0;Navarra, Spain;Navarra
1560;2020-04-17;124,0;Navarra, Spain;Navarra
1561;2020-04-18;127,0;Navarra, Spain;Navarra
1562;2020-04-19;127,0;Navarra, Spain;Navarra
1563;2020-04-20;128,0;Navarra, Spain;Navarra
1564;2020-04-21;128,0;Navarra, Spain;Navarra
1565;2020-04-22;128,0;Navarra, Spain;Navarra
1566;2020-04-23;129,0;Navarra, Spain;Navarra
1567;2020-04-24;129,0;Navarra, Spain;Navarra
1568;2020-04-25;129,0;Navarra, Spain;Navarra
1569;2020-04-26;129,0;Navarra, Spain;Navarra
1570;2020-04-27;130,0;Navarra, Spain;Navarra
1571;2020-04-28;130,0;Navarra, Spain;Navarra
1572;2020-04-29;130,0;Navarra, Spain;Navarra
1573;2020-04-30;132,0;Navarra, Spain;Navarra
1574;2020-05-01;132,0;Navarra, Spain;Navarra
1575;2020-05-02;132,0;Navarra, Spain;Navarra
1576;2020-05-03;133,0;Navarra, Spain;Navarra
1577;2020-05-04;133,0;Navarra, Spain;Navarra
1578;2020-05-05;134,0;Navarra, Spain;Navarra
1579;2020-05-06;135,0;Navarra, Spain;Navarra
1580;2020-05-07;135,0;Navarra, Spain;Navarra
1581;2020-05-08;135,0;Navarra, Spain;Navarra
1582;2020-05-09;135,0;Navarra, Spain;Navarra
1583;2020-05-10;135,0;Navarra, Spain;Navarra
1584;2020-05-11;135,0;Navarra, Spain;Navarra
1585;2020-05-12;135,0;Navarra, Spain;Navarra
1586;2020-05-13;135,0;Navarra, Spain;Navarra
1587;2020-05-14;135,0;Navarra, Spain;Navarra
1588;2020-05-15;136,0;Navarra, Spain;Navarra
1589;2020-05-16;136,0;Navarra, Spain;Navarra
1590;2020-05-17;136,0;Navarra, Spain;Navarra
1591;2020-05-18;136,0;Navarra, Spain;Navarra
1592;2020-05-19;136,0;Navarra, Spain;Navarra
1593;2020-05-20;136,0;Navarra, Spain;Navarra
1594;2020-05-21;136,0;Navarra, Spain;Navarra
1595;2020-05-22;136,0;Navarra, Spain;Navarra
1596;2020-05-23;137,0;Navarra, Spain;Navarra
1597;2020-05-24;137,0;Navarra, Spain;Navarra
1598;2020-02-21;;País Vasco, Spain;País Vasco
1599;2020-02-22;;País Vasco, Spain;País Vasco
1600;2020-02-23;;País Vasco, Spain;País Vasco
1601;2020-02-24;;País Vasco, Spain;País Vasco
1602;2020-02-25;;País Vasco, Spain;País Vasco
1603;2020-02-26;;País Vasco, Spain;País Vasco
1604;2020-02-27;;País Vasco, Spain;País Vasco
1605;2020-02-28;;País Vasco, Spain;País Vasco
1606;2020-02-29;;País Vasco, Spain;País Vasco
1607;2020-03-01;;País Vasco, Spain;País Vasco
1608;2020-03-02;;País Vasco, Spain;País Vasco
1609;2020-03-03;;País Vasco, Spain;País Vasco
1610;2020-03-04;;País Vasco, Spain;País Vasco
1611;2020-03-05;;País Vasco, Spain;País Vasco
1612;2020-03-06;;País Vasco, Spain;País Vasco
1613;2020-03-07;;País Vasco, Spain;País Vasco
1614;2020-03-08;;País Vasco, Spain;País Vasco
1615;2020-03-09;5,0;País Vasco, Spain;País Vasco
1616;2020-03-10;5,0;País Vasco, Spain;País Vasco
1617;2020-03-11;15,0;País Vasco, Spain;País Vasco
1618;2020-03-12;18,0;País Vasco, Spain;País Vasco
1619;2020-03-13;20,0;País Vasco, Spain;País Vasco
1620;2020-03-14;22,0;País Vasco, Spain;País Vasco
1621;2020-03-15;29,0;País Vasco, Spain;País Vasco
1622;2020-03-16;29,0;País Vasco, Spain;País Vasco
1623;2020-03-17;33,0;País Vasco, Spain;País Vasco
1624;2020-03-18;37,0;País Vasco, Spain;País Vasco
1625;2020-03-19;44,0;País Vasco, Spain;País Vasco
1626;2020-03-20;53,0;País Vasco, Spain;País Vasco
1627;2020-03-21;71,0;País Vasco, Spain;País Vasco
1628;2020-03-22;81,0;País Vasco, Spain;País Vasco
1629;2020-03-23;92,0;País Vasco, Spain;País Vasco
1630;2020-03-24;106,0;País Vasco, Spain;País Vasco
1631;2020-03-25;119,0;País Vasco, Spain;País Vasco
1632;2020-03-26;137,0;País Vasco, Spain;País Vasco
1633;2020-03-27;154,0;País Vasco, Spain;País Vasco
1634;2020-03-28;176,0;País Vasco, Spain;País Vasco
1635;2020-03-29;271,0;País Vasco, Spain;País Vasco
1636;2020-03-30;293,0;País Vasco, Spain;País Vasco
1637;2020-03-31;307,0;País Vasco, Spain;País Vasco
1638;2020-04-01;324,0;País Vasco, Spain;País Vasco
1639;2020-04-02;344,0;País Vasco, Spain;País Vasco
1640;2020-04-03;363,0;País Vasco, Spain;País Vasco
1641;2020-04-04;377,0;País Vasco, Spain;País Vasco
1642;2020-04-05;404,0;País Vasco, Spain;País Vasco
1643;2020-04-06;410,0;País Vasco, Spain;País Vasco
1644;2020-04-07;417,0;País Vasco, Spain;País Vasco
1645;2020-04-08;430,0;País Vasco, Spain;País Vasco
1646;2020-04-09;433,0;País Vasco, Spain;País Vasco
1647;2020-04-10;442,0;País Vasco, Spain;País Vasco
1648;2020-04-11;453,0;País Vasco, Spain;País Vasco
1649;2020-04-12;459,0;País Vasco, Spain;País Vasco
1650;2020-04-13;464,0;País Vasco, Spain;País Vasco
1651;2020-04-14;470,0;País Vasco, Spain;País Vasco
1652;2020-04-15;471,0;País Vasco, Spain;País Vasco
1653;2020-04-16;478,0;País Vasco, Spain;País Vasco
1654;2020-04-17;484,0;País Vasco, Spain;País Vasco
1655;2020-04-18;490,0;País Vasco, Spain;País Vasco
1656;2020-04-19;499,0;País Vasco, Spain;País Vasco
1657;2020-04-20;501,0;País Vasco, Spain;País Vasco
1658;2020-04-21;507,0;País Vasco, Spain;País Vasco
1659;2020-04-22;513,0;País Vasco, Spain;País Vasco
1660;2020-04-23;516,0;País Vasco, Spain;País Vasco
1661;2020-04-24;518,0;País Vasco, Spain;País Vasco
1662;2020-04-25;525,0;País Vasco, Spain;País Vasco
1663;2020-04-26;533,0;País Vasco, Spain;País Vasco
1664;2020-04-27;538,0;País Vasco, Spain;País Vasco
1665;2020-04-28;539,0;País Vasco, Spain;País Vasco
1666;2020-04-29;540,0;País Vasco, Spain;País Vasco
1667;2020-04-30;541,0;País Vasco, Spain;País Vasco
1668;2020-05-01;544,0;País Vasco, Spain;País Vasco
1669;2020-05-02;551,0;País Vasco, Spain;País Vasco
1670;2020-05-03;553,0;País Vasco, Spain;País Vasco
1671;2020-05-04;554,0;País Vasco, Spain;País Vasco
1672;2020-05-05;556,0;País Vasco, Spain;País Vasco
1673;2020-05-06;559,0;País Vasco, Spain;País Vasco
1674;2020-05-07;561,0;País Vasco, Spain;País Vasco
1675;2020-05-08;566,0;País Vasco, Spain;País Vasco
1676;2020-05-09;568,0;País Vasco, Spain;País Vasco
1677;2020-05-10;571,0;País Vasco, Spain;País Vasco
1678;2020-05-11;573,0;País Vasco, Spain;País Vasco
1679;2020-05-12;574,0;País Vasco, Spain;País Vasco
1680;2020-05-13;575,0;País Vasco, Spain;País Vasco
1681;2020-05-14;577,0;País Vasco, Spain;País Vasco
1682;2020-05-15;578,0;País Vasco, Spain;País Vasco
1683;2020-05-16;578,0;País Vasco, Spain;País Vasco
1684;2020-05-17;578,0;País Vasco, Spain;País Vasco
1685;2020-05-18;578,0;País Vasco, Spain;País Vasco
1686;2020-05-19;578,0;País Vasco, Spain;País Vasco
1687;2020-05-20;578,0;País Vasco, Spain;País Vasco
1688;2020-05-21;578,0;País Vasco, Spain;País Vasco
1689;2020-05-22;578,0;País Vasco, Spain;País Vasco
1690;2020-05-23;578,0;País Vasco, Spain;País Vasco
1691;2020-05-24;578,0;País Vasco, Spain;País Vasco
1692;2020-02-21;;La Rioja, Spain;La Rioja
1693;2020-02-22;;La Rioja, Spain;La Rioja
1694;2020-02-23;;La Rioja, Spain;La Rioja
1695;2020-02-24;;La Rioja, Spain;La Rioja
1696;2020-02-25;;La Rioja, Spain;La Rioja
1697;2020-02-26;;La Rioja, Spain;La Rioja
1698;2020-02-27;;La Rioja, Spain;La Rioja
1699;2020-02-28;;La Rioja, Spain;La Rioja
1700;2020-02-29;;La Rioja, Spain;La Rioja
1701;2020-03-01;;La Rioja, Spain;La Rioja
1702;2020-03-02;;La Rioja, Spain;La Rioja
1703;2020-03-03;;La Rioja, Spain;La Rioja
1704;2020-03-04;;La Rioja, Spain;La Rioja
1705;2020-03-05;;La Rioja, Spain;La Rioja
1706;2020-03-06;;La Rioja, Spain;La Rioja
1707;2020-03-07;;La Rioja, Spain;La Rioja
1708;2020-03-08;;La Rioja, Spain;La Rioja
1709;2020-03-09;1,0;La Rioja, Spain;La Rioja
1710;2020-03-10;1,0;La Rioja, Spain;La Rioja
1711;2020-03-11;1,0;La Rioja, Spain;La Rioja
1712;2020-03-12;1,0;La Rioja, Spain;La Rioja
1713;2020-03-13;2,0;La Rioja, Spain;La Rioja
1714;2020-03-14;2,0;La Rioja, Spain;La Rioja
1715;2020-03-15;7,0;La Rioja, Spain;La Rioja
1716;2020-03-16;13,0;La Rioja, Spain;La Rioja
1717;2020-03-17;13,0;La Rioja, Spain;La Rioja
1718;2020-03-18;13,0;La Rioja, Spain;La Rioja
1719;2020-03-19;15,0;La Rioja, Spain;La Rioja
1720;2020-03-20;15,0;La Rioja, Spain;La Rioja
1721;2020-03-21;17,0;La Rioja, Spain;La Rioja
1722;2020-03-22;17,0;La Rioja, Spain;La Rioja
1723;2020-03-23;22,0;La Rioja, Spain;La Rioja
1724;2020-03-24;24,0;La Rioja, Spain;La Rioja
1725;2020-03-25;33,0;La Rioja, Spain;La Rioja
1726;2020-03-26;36,0;La Rioja, Spain;La Rioja
1727;2020-03-27;43,0;La Rioja, Spain;La Rioja
1728;2020-03-28;43,0;La Rioja, Spain;La Rioja
1729;2020-03-29;43,0;La Rioja, Spain;La Rioja
1730;2020-03-30;43,0;La Rioja, Spain;La Rioja
1731;2020-03-31;51,0;La Rioja, Spain;La Rioja
1732;2020-04-01;54,0;La Rioja, Spain;La Rioja
1733;2020-04-02;57,0;La Rioja, Spain;La Rioja
1734;2020-04-03;64,0;La Rioja, Spain;La Rioja
1735;2020-04-04;64,0;La Rioja, Spain;La Rioja
1736;2020-04-05;66,0;La Rioja, Spain;La Rioja
1737;2020-04-06;66,0;La Rioja, Spain;La Rioja
1738;2020-04-07;66,0;La Rioja, Spain;La Rioja
1739;2020-04-08;68,0;La Rioja, Spain;La Rioja
1740;2020-04-09;69,0;La Rioja, Spain;La Rioja
1741;2020-04-10;71,0;La Rioja, Spain;La Rioja
1742;2020-04-11;73,0;La Rioja, Spain;La Rioja
1743;2020-04-12;73,0;La Rioja, Spain;La Rioja
1744;2020-04-13;73,0;La Rioja, Spain;La Rioja
1745;2020-04-14;74,0;La Rioja, Spain;La Rioja
1746;2020-04-15;75,0;La Rioja, Spain;La Rioja
1747;2020-04-16;75,0;La Rioja, Spain;La Rioja
1748;2020-04-17;76,0;La Rioja, Spain;La Rioja
1749;2020-04-18;78,0;La Rioja, Spain;La Rioja
1750;2020-04-19;79,0;La Rioja, Spain;La Rioja
1751;2020-04-20;79,0;La Rioja, Spain;La Rioja
1752;2020-04-21;81,0;La Rioja, Spain;La Rioja
1753;2020-04-22;81,0;La Rioja, Spain;La Rioja
1754;2020-04-23;82,0;La Rioja, Spain;La Rioja
1755;2020-04-24;82,0;La Rioja, Spain;La Rioja
1756;2020-04-25;83,0;La Rioja, Spain;La Rioja
1757;2020-04-26;84,0;La Rioja, Spain;La Rioja
1758;2020-04-27;85,0;La Rioja, Spain;La Rioja
1759;2020-04-28;87,0;La Rioja, Spain;La Rioja
1760;2020-04-29;87,0;La Rioja, Spain;La Rioja
1761;2020-04-30;88,0;La Rioja, Spain;La Rioja
1762;2020-05-01;88,0;La Rioja, Spain;La Rioja
1763;2020-05-02;88,0;La Rioja, Spain;La Rioja
1764;2020-05-03;88,0;La Rioja, Spain;La Rioja
1765;2020-05-04;88,0;La Rioja, Spain;La Rioja
1766;2020-05-05;90,0;La Rioja, Spain;La Rioja
1767;2020-05-06;91,0;La Rioja, Spain;La Rioja
1768;2020-05-07;91,0;La Rioja, Spain;La Rioja
1769;2020-05-08;91,0;La Rioja, Spain;La Rioja
1770;2020-05-09;91,0;La Rioja, Spain;La Rioja
1771;2020-05-10;91,0;La Rioja, Spain;La Rioja
1772;2020-05-11;91,0;La Rioja, Spain;La Rioja
1773;2020-05-12;91,0;La Rioja, Spain;La Rioja
1774;2020-05-13;91,0;La Rioja, Spain;La Rioja
1775;2020-05-14;91,0;La Rioja, Spain;La Rioja
1776;2020-05-15;91,0;La Rioja, Spain;La Rioja
1777;2020-05-16;91,0;La Rioja, Spain;La Rioja
1778;2020-05-17;91,0;La Rioja, Spain;La Rioja
1779;2020-05-18;91,0;La Rioja, Spain;La Rioja
1780;2020-05-19;91,0;La Rioja, Spain;La Rioja
1781;2020-05-20;91,0;La Rioja, Spain;La Rioja
1782;2020-05-21;91,0;La Rioja, Spain;La Rioja
1783;2020-05-22;91,0;La Rioja, Spain;La Rioja
1784;2020-05-23;91,0;La Rioja, Spain;La Rioja
1785;2020-05-24;91,0;La Rioja, Spain;La Rioja
